name k time
../data/synthetic/polytime_cost/all_n/random_split_150_8_k30.txt 15.0 2077
../data/synthetic/polytime_cost/all_n/random_split_30_3_k20.txt 9.0 156
../data/synthetic/polytime_cost/all_n/random_split_180_6_k30.txt 26.0 1792
../data/synthetic/polytime_cost/all_n/random_split_60_4_k20.txt 11.0 726
../data/synthetic/polytime_cost/all_n/random_split_180_2_k10.txt 6.0 2396
../data/synthetic/polytime_cost/all_n/random_split_200_3_k10.txt 6.0 2747
../data/synthetic/polytime_cost/all_n/random_split_200_1_k90.txt 63.0 2653
../data/synthetic/polytime_cost/all_n/random_split_90_4_k30.txt 15.0 1297
../data/synthetic/polytime_cost/all_n/random_split_190_8_k40.txt 22.0 2543
../data/synthetic/polytime_cost/all_n/random_split_20_2_k50.txt 15.0 76
../data/synthetic/polytime_cost/all_n/random_split_140_8_k70.txt 48.0 1753
../data/synthetic/polytime_cost/all_n/random_split_70_1_k100.txt 51.0 1127
../data/synthetic/polytime_cost/all_n/random_split_10_6_k40.txt 10.0 55
../data/synthetic/polytime_cost/all_n/random_split_60_2_k50.txt 21.0 604
../data/synthetic/polytime_cost/all_n/random_split_180_1_k40.txt 32.0 2286
../data/synthetic/polytime_cost/all_n/random_split_190_5_k10.txt 8.0 2439
../data/synthetic/polytime_cost/all_n/random_split_90_1_k90.txt 50.0 1254
../data/synthetic/polytime_cost/all_n/random_split_170_1_k90.txt 63.0 2070
../data/synthetic/polytime_cost/all_n/random_split_100_1_k30.txt 14.0 1239
../data/synthetic/polytime_cost/all_n/random_split_140_1_k30.txt 20.0 1829
../data/synthetic/polytime_cost/all_n/random_split_190_1_k60.txt 36.0 2986
../data/synthetic/polytime_cost/all_n/random_split_40_3_k50.txt 26.0 260
../data/synthetic/polytime_cost/all_n/random_split_10_6_k80.txt 8.0 53
../data/synthetic/polytime_cost/all_n/random_split_110_7_k80.txt 64.0 1349
../data/synthetic/polytime_cost/all_n/random_split_180_3_k60.txt 34.0 2260
../data/synthetic/polytime_cost/all_n/random_split_160_3_k30.txt 14.0 1956
../data/synthetic/polytime_cost/all_n/random_split_130_6_k20.txt 17.0 1625
../data/synthetic/polytime_cost/all_n/random_split_120_4_k70.txt 47.0 1625
../data/synthetic/polytime_cost/all_n/random_split_160_6_k40.txt 24.0 1573
../data/synthetic/polytime_cost/all_n/random_split_130_5_k50.txt 37.0 1732
../data/synthetic/polytime_cost/all_n/random_split_70_8_k60.txt 39.0 714
../data/synthetic/polytime_cost/all_n/random_split_110_5_k100.txt 73.0 1645
../data/synthetic/polytime_cost/all_n/random_split_30_3_k100.txt 32.0 174
../data/synthetic/polytime_cost/all_n/random_split_40_5_k40.txt 19.0 171
../data/synthetic/polytime_cost/all_n/random_split_160_8_k10.txt 3.0 1669
../data/synthetic/polytime_cost/all_n/random_split_70_1_k60.txt 33.0 1117
../data/synthetic/polytime_cost/all_n/random_split_140_7_k10.txt 7.0 1660
../data/synthetic/polytime_cost/all_n/random_split_110_6_k90.txt 66.0 1660
../data/synthetic/polytime_cost/all_n/random_split_80_2_k80.txt 50.0 1070
../data/synthetic/polytime_cost/all_n/random_split_90_3_k60.txt 37.0 1293
../data/synthetic/polytime_cost/all_n/random_split_130_3_k70.txt 32.0 1831
../data/synthetic/polytime_cost/all_n/random_split_110_5_k10.txt 10.0 1086
../data/synthetic/polytime_cost/all_n/random_split_100_4_k10.txt 4.0 1204
../data/synthetic/polytime_cost/all_n/random_split_190_4_k40.txt 20.0 2485
../data/synthetic/polytime_cost/all_n/random_split_90_6_k20.txt 14.0 1427
../data/synthetic/polytime_cost/all_n/random_split_140_5_k50.txt 40.0 1605
../data/synthetic/polytime_cost/all_n/random_split_150_1_k10.txt 8.0 2031
../data/synthetic/polytime_cost/all_n/random_split_140_7_k40.txt 29.0 1960
../data/synthetic/polytime_cost/all_n/random_split_170_8_k40.txt 30.0 1651
../data/synthetic/polytime_cost/all_n/random_split_150_8_k20.txt 15.0 2192
../data/synthetic/polytime_cost/all_n/random_split_110_1_k80.txt 54.0 1096
../data/synthetic/polytime_cost/all_n/random_split_20_3_k10.txt 7.0 74
../data/synthetic/polytime_cost/all_n/random_split_140_8_k40.txt 27.0 2231
../data/synthetic/polytime_cost/all_n/random_split_110_4_k10.txt 9.0 1399
../data/synthetic/polytime_cost/all_n/random_split_140_2_k30.txt 20.0 2228
../data/synthetic/polytime_cost/all_n/random_split_150_6_k100.txt 74.0 2247
../data/synthetic/polytime_cost/all_n/random_split_60_2_k20.txt 10.0 657
../data/synthetic/polytime_cost/all_n/random_split_170_1_k50.txt 34.0 2384
../data/synthetic/polytime_cost/all_n/random_split_170_6_k30.txt 24.0 1735
../data/synthetic/polytime_cost/all_n/random_split_30_6_k20.txt 11.0 140
../data/synthetic/polytime_cost/all_n/random_split_140_8_k30.txt 19.0 1542
../data/synthetic/polytime_cost/all_n/random_split_90_8_k90.txt 60.0 1060
../data/synthetic/polytime_cost/all_n/random_split_200_7_k70.txt 55.0 3209
../data/synthetic/polytime_cost/all_n/random_split_70_8_k70.txt 47.0 946
../data/synthetic/polytime_cost/all_n/random_split_10_5_k10.txt 3.0 45
../data/synthetic/polytime_cost/all_n/random_split_60_1_k70.txt 36.0 866
../data/synthetic/polytime_cost/all_n/random_split_50_2_k100.txt 48.0 523
../data/synthetic/polytime_cost/all_n/random_split_110_7_k30.txt 21.0 1253
../data/synthetic/polytime_cost/all_n/random_split_120_3_k90.txt 60.0 1471
../data/synthetic/polytime_cost/all_n/random_split_120_2_k90.txt 63.0 1719
../data/synthetic/polytime_cost/all_n/random_split_20_5_k10.txt 3.0 60
../data/synthetic/polytime_cost/all_n/random_split_130_2_k10.txt 4.0 1764
../data/synthetic/polytime_cost/all_n/random_split_140_6_k100.txt 80.0 1781
../data/synthetic/polytime_cost/all_n/random_split_190_5_k60.txt 44.0 2912
../data/synthetic/polytime_cost/all_n/random_split_190_5_k50.txt 35.0 1933
../data/synthetic/polytime_cost/all_n/random_split_120_2_k30.txt 15.0 1127
../data/synthetic/polytime_cost/all_n/random_split_110_5_k80.txt 63.0 1426
../data/synthetic/polytime_cost/all_n/random_split_190_8_k50.txt 36.0 2933
../data/synthetic/polytime_cost/all_n/random_split_120_5_k40.txt 32.0 1882
../data/synthetic/polytime_cost/all_n/random_split_130_2_k60.txt 28.0 1293
../data/synthetic/polytime_cost/all_n/random_split_110_4_k30.txt 20.0 1534
../data/synthetic/polytime_cost/all_n/random_split_40_4_k70.txt 34.0 268
../data/synthetic/polytime_cost/all_n/random_split_50_2_k70.txt 42.0 331
../data/synthetic/polytime_cost/all_n/random_split_80_4_k60.txt 26.0 985
../data/synthetic/polytime_cost/all_n/random_split_80_7_k60.txt 32.0 826
../data/synthetic/polytime_cost/all_n/random_split_200_2_k40.txt 24.0 2987
../data/synthetic/polytime_cost/all_n/random_split_40_6_k10.txt 6.0 178
../data/synthetic/polytime_cost/all_n/random_split_70_2_k100.txt 58.0 1111
../data/synthetic/polytime_cost/all_n/random_split_150_4_k60.txt 43.0 1473
../data/synthetic/polytime_cost/all_n/random_split_170_6_k50.txt 36.0 2112
../data/synthetic/polytime_cost/all_n/random_split_110_1_k50.txt 31.0 1140
../data/synthetic/polytime_cost/all_n/random_split_140_8_k80.txt 50.0 2115
../data/synthetic/polytime_cost/all_n/random_split_130_5_k20.txt 13.0 1149
../data/synthetic/polytime_cost/all_n/random_split_10_4_k80.txt 4.0 48
../data/synthetic/polytime_cost/all_n/random_split_140_7_k100.txt 69.0 1856
../data/synthetic/polytime_cost/all_n/random_split_170_4_k80.txt 43.0 2494
../data/synthetic/polytime_cost/all_n/random_split_110_4_k90.txt 49.0 1783
../data/synthetic/polytime_cost/all_n/random_split_10_4_k20.txt 5.0 43
../data/synthetic/polytime_cost/all_n/random_split_160_5_k80.txt 61.0 1591
../data/synthetic/polytime_cost/all_n/random_split_180_4_k60.txt 32.0 2657
../data/synthetic/polytime_cost/all_n/random_split_170_7_k40.txt 27.0 2512
../data/synthetic/polytime_cost/all_n/random_split_90_8_k100.txt 64.0 1012
../data/synthetic/polytime_cost/all_n/random_split_10_5_k90.txt 9.0 40
../data/synthetic/polytime_cost/all_n/random_split_110_7_k70.txt 40.0 1479
../data/synthetic/polytime_cost/all_n/random_split_120_2_k50.txt 24.0 1189
../data/synthetic/polytime_cost/all_n/random_split_150_5_k60.txt 49.0 1493
../data/synthetic/polytime_cost/all_n/random_split_160_8_k80.txt 55.0 1598
../data/synthetic/polytime_cost/all_n/random_split_60_8_k10.txt 7.0 886
../data/synthetic/polytime_cost/all_n/random_split_40_1_k20.txt 9.0 187
../data/synthetic/polytime_cost/all_n/random_split_40_5_k100.txt 62.0 288
../data/synthetic/polytime_cost/all_n/random_split_110_7_k20.txt 15.0 1496
../data/synthetic/polytime_cost/all_n/random_split_180_2_k50.txt 23.0 1781
../data/synthetic/polytime_cost/all_n/random_split_80_4_k40.txt 32.0 1185
../data/synthetic/polytime_cost/all_n/random_split_40_3_k60.txt 28.0 248
../data/synthetic/polytime_cost/all_n/random_split_200_7_k80.txt 53.0 2489
../data/synthetic/polytime_cost/all_n/random_split_170_3_k30.txt 17.0 2215
../data/synthetic/polytime_cost/all_n/random_split_200_7_k100.txt 69.0 2695
../data/synthetic/polytime_cost/all_n/random_split_90_2_k90.txt 48.0 1059
../data/synthetic/polytime_cost/all_n/random_split_50_5_k60.txt 43.0 523
../data/synthetic/polytime_cost/all_n/random_split_10_6_k60.txt 9.0 47
../data/synthetic/polytime_cost/all_n/random_split_10_6_k100.txt 7.0 36
../data/synthetic/polytime_cost/all_n/random_split_170_4_k10.txt 8.0 1698
../data/synthetic/polytime_cost/all_n/random_split_60_7_k20.txt 12.0 971
../data/synthetic/polytime_cost/all_n/random_split_50_8_k50.txt 31.0 422
../data/synthetic/polytime_cost/all_n/random_split_130_7_k40.txt 29.0 1528
../data/synthetic/polytime_cost/all_n/random_split_190_1_k20.txt 14.0 2095
../data/synthetic/polytime_cost/all_n/random_split_110_6_k50.txt 43.0 1591
../data/synthetic/polytime_cost/all_n/random_split_190_4_k30.txt 10.0 2605
../data/synthetic/polytime_cost/all_n/random_split_120_8_k90.txt 55.0 1563
../data/synthetic/polytime_cost/all_n/random_split_180_7_k10.txt 5.0 1975
../data/synthetic/polytime_cost/all_n/random_split_50_3_k30.txt 13.0 360
../data/synthetic/polytime_cost/all_n/random_split_50_6_k20.txt 13.0 387
../data/synthetic/polytime_cost/all_n/random_split_120_2_k20.txt 7.0 1259
../data/synthetic/polytime_cost/all_n/random_split_80_7_k70.txt 40.0 770
../data/synthetic/polytime_cost/all_n/random_split_130_6_k50.txt 39.0 1396
../data/synthetic/polytime_cost/all_n/random_split_20_4_k90.txt 24.0 87
../data/synthetic/polytime_cost/all_n/random_split_110_1_k60.txt 27.0 1081
../data/synthetic/polytime_cost/all_n/random_split_50_4_k50.txt 22.0 442
../data/synthetic/polytime_cost/all_n/random_split_150_3_k60.txt 34.0 1425
../data/synthetic/polytime_cost/all_n/random_split_70_2_k30.txt 19.0 850
../data/synthetic/polytime_cost/all_n/random_split_20_5_k30.txt 11.0 62
../data/synthetic/polytime_cost/all_n/random_split_50_1_k90.txt 44.0 393
../data/synthetic/polytime_cost/all_n/random_split_170_2_k10.txt 3.0 2505
../data/synthetic/polytime_cost/all_n/random_split_200_1_k30.txt 21.0 2527
../data/synthetic/polytime_cost/all_n/random_split_80_6_k100.txt 72.0 900
../data/synthetic/polytime_cost/all_n/random_split_90_7_k70.txt 46.0 1225
../data/synthetic/polytime_cost/all_n/random_split_10_5_k60.txt 8.0 53
../data/synthetic/polytime_cost/all_n/random_split_10_1_k10.txt 3.0 41
../data/synthetic/polytime_cost/all_n/random_split_110_2_k10.txt 2.0 1055
../data/synthetic/polytime_cost/all_n/random_split_60_1_k50.txt 31.0 971
../data/synthetic/polytime_cost/all_n/random_split_150_2_k60.txt 43.0 1410
../data/synthetic/polytime_cost/all_n/random_split_200_7_k10.txt 7.0 2840
../data/synthetic/polytime_cost/all_n/random_split_170_7_k80.txt 55.0 1746
../data/synthetic/polytime_cost/all_n/random_split_50_6_k90.txt 57.0 328
../data/synthetic/polytime_cost/all_n/random_split_40_8_k80.txt 50.0 289
../data/synthetic/polytime_cost/all_n/random_split_50_5_k10.txt 8.0 296
../data/synthetic/polytime_cost/all_n/random_split_120_6_k100.txt 71.0 1206
../data/synthetic/polytime_cost/all_n/random_split_130_6_k60.txt 44.0 1105
../data/synthetic/polytime_cost/all_n/random_split_160_7_k20.txt 13.0 1880
../data/synthetic/polytime_cost/all_n/random_split_110_8_k50.txt 26.0 1380
../data/synthetic/polytime_cost/all_n/random_split_70_2_k80.txt 61.0 666
../data/synthetic/polytime_cost/all_n/random_split_10_3_k40.txt 8.0 43
../data/synthetic/polytime_cost/all_n/random_split_190_4_k50.txt 16.0 2090
../data/synthetic/polytime_cost/all_n/random_split_100_2_k50.txt 27.0 1050
../data/synthetic/polytime_cost/all_n/random_split_200_4_k10.txt 6.0 2293
../data/synthetic/polytime_cost/all_n/random_split_100_1_k40.txt 26.0 1307
../data/synthetic/polytime_cost/all_n/random_split_40_1_k10.txt 4.0 291
../data/synthetic/polytime_cost/all_n/random_split_60_8_k80.txt 46.0 970
../data/synthetic/polytime_cost/all_n/random_split_50_6_k50.txt 34.0 265
../data/synthetic/polytime_cost/all_n/random_split_160_1_k30.txt 19.0 1795
../data/synthetic/polytime_cost/all_n/random_split_20_6_k30.txt 9.0 52
../data/synthetic/polytime_cost/all_n/random_split_200_2_k10.txt 6.0 2352
../data/synthetic/polytime_cost/all_n/random_split_160_2_k100.txt 64.0 1807
../data/synthetic/polytime_cost/all_n/random_split_100_2_k90.txt 42.0 937
../data/synthetic/polytime_cost/all_n/random_split_200_6_k30.txt 25.0 2199
../data/synthetic/polytime_cost/all_n/random_split_170_1_k30.txt 21.0 1654
../data/synthetic/polytime_cost/all_n/random_split_170_7_k100.txt 66.0 1624
../data/synthetic/polytime_cost/all_n/random_split_20_1_k60.txt 11.0 61
../data/synthetic/polytime_cost/all_n/random_split_90_1_k10.txt 8.0 798
../data/synthetic/polytime_cost/all_n/random_split_190_7_k100.txt 61.0 1945
../data/synthetic/polytime_cost/all_n/random_split_110_4_k80.txt 49.0 1027
../data/synthetic/polytime_cost/all_n/random_split_110_6_k10.txt 7.0 877
../data/synthetic/polytime_cost/all_n/random_split_110_7_k10.txt 5.0 971
../data/synthetic/polytime_cost/all_n/random_split_70_5_k40.txt 34.0 596
../data/synthetic/polytime_cost/all_n/random_split_90_6_k40.txt 30.0 754
../data/synthetic/polytime_cost/all_n/random_split_190_6_k100.txt 77.0 1563
../data/synthetic/polytime_cost/all_n/random_split_90_3_k90.txt 54.0 817
../data/synthetic/polytime_cost/all_n/random_split_40_3_k10.txt 4.0 172
../data/synthetic/polytime_cost/all_n/random_split_170_2_k20.txt 12.0 1392
../data/synthetic/polytime_cost/all_n/random_split_90_7_k40.txt 28.0 798
../data/synthetic/polytime_cost/all_n/random_split_130_5_k10.txt 6.0 981
